ObjectID,RA,Dec,Brightness,Distance,Velocity,Temperature
2366,NAN,42.47534410647765,13.783705557142572,0.9577465167739031,184.74406235309945,1265.5299892428725
1944,40.79168331385498,-89.80734808632597,16.48220655119153,NAN,275.73752867889607,1249.46028642591
1982,NAN,-55.37383055414063,NAN,0.7731594748898396,117.40365396441683,1212.7792615067306
1987,151.5015693955806,NAN,NAN,9.636878692358572,1500.0,934.9283168872981
1552,265.6751702736173,-59.43786856318131,10.511748845715859,2.9606786974466837,279.1783095392467,382.9573439255558
1898,265.87036543584924,5.280260829986588,NAN,1.7593951246624357,NAN,1862.392035989308
1607,208.13053770278577,80.73812136096313,11.234787765356785,4.55539475541099,248.6256334454286,974.3955570871343
1978,252.38889132043371,-3.5225169058534505,16.99429679402792,2.364033799718697,-500.0,NAN
1657,NAN,-8.221107397775654,NAN,1.4999784099838425,296.3865800309207,1390.5133762896812
2154,296.538575272024,NAN,10.597053190986825,5.239522017567126,236.27231581605147,1853.4405422724124
1949,289.90156729934586,NAN,NAN,NAN,11.829475447130488,1447.4322537385315
1593,236.8040957583678,-21.437025365178584,15.483636980125278,NAN,NAN,NAN
1764,143.87493668414902,-3.6593376516290306,NAN,9.47679939090686,255.74896892046232,1635.7170761095847
2469,277.146477821265,-10.9015566500332,100.0,3.5065566036919185,NAN,NAN
2227,59.893125520365466,57.54189399501635,11.442680059650275,6.995721083132106,116.907317787245,1904.826953075968
2190,150.69606890440446,-53.336031185110386,18.07094147115299,1.3566235626980006,189.8770633370543,1776.0419090589296
2417,204.40198642865323,55.37502678544473,11.609600303172957,-10.0,295.73109888763355,509.7056196263054
2034,81.40469858991332,38.40980652731389,NAN,5.317383189305116,200.2972150374096,776.4899737610084
2209,NAN,-25.667887980110706,NAN,3.204425670536599,239.87069219148862,1805.9813294426722
1922,6.273861054731644,NAN,12.490526751873656,NAN,72.16845068953899,NAN
2446,41.85592627657662,-25.39208387631234,NAN,NAN,182.418852251754,586.8760748031278
2072,107.86037647586882,50.087163097640115,100.0,5.514930411072436,258.97153438434293,NAN
1517,40.799655502609006,NAN,14.904177282162426,8.076233911158093,49.9233676349087,1297.591920388027
2251,181.1026386874912,18.291947387711787,10.099173773975906,0.7036664223055861,270.77449485682916,766.583235875837
1937,192.33844721457763,-19.233551079226416,10.586765793474358,8.616319329137555,185.31769566196974,1907.844290891637
1554,197.59807890179317,-44.024909998865844,11.162750717963062,NAN,187.84369661006755,NAN
2198,316.55828249127217,-9.216430202438673,12.91972701605005,7.01169279423289,NAN,1486.5512313032025
2301,-1000.0,NAN,17.949224233740807,NAN,-500.0,1395.641978776981
1808,226.66367974126743,NAN,NAN,1.816949532016227,38.305926879822636,NAN
1884,120.81643332509474,NAN,15.474587707367316,7.9516953267414205,67.34812727152239,754.0077204158183
2466,77.8115247498899,-66.50375332924398,11.438585568533986,8.10457269782797,85.39633909255227,1200.0187440811494
2337,163.35644032547677,87.45026006606017,NAN,0.9373933163056113,287.7255913456245,460.2260880459457
1682,NAN,-62.81733163515655,15.617037550106364,6.361742304751207,NAN,1119.0871964716462
1990,86.71073982029654,-17.82089733624491,15.99305721462386,NAN,NAN,254.2810534226418
1961,NAN,NAN,10.930513153213099,5.959134840658662,61.473469621095425,880.8848379872724
1552,19.70307354762449,32.55238599642436,18.3515535296727,100.0,227.02436224821636,NAN
2053,278.37112622247497,86.25847891557359,15.974495846199146,1.0097515535432886,40.583824922941666,1796.645631162819
1758,NAN,23.533845833803667,18.90818057626311,0.20387686725006662,161.0757986377956,921.9155002935128
1692,1000.0,-83.00450349561993,13.469807614580107,NAN,NAN,NAN
1774,50.37057114764279,1.2776327118355937,NAN,1.6253088211161253,195.90654741875835,441.53236864296275
1809,NAN,-78.82667524535967,18.664258861982297,1.9109710680572374,NAN,1224.9547838423546
1874,295.9368533634674,-28.89664931921473,13.98881850780261,8.337118302912714,130.55233308317372,927.0700140048792
1850,169.37153089977838,54.78626076919002,19.24155836625748,4.137889946218838,77.59457938863754,1258.4917349279337
2433,7.72007679548131,NAN,15.606648545233126,NAN,259.51289488008297,1962.6470755393175
1778,106.84319050738486,-46.62323591694528,19.447132533298777,2.840572802270982,187.29686313492755,-1000.0
1813,233.56751606126645,71.55141261809376,15.178719287897398,NAN,259.9916535268102,-1000.0
2378,294.4115920103143,67.77295539092648,NAN,100.0,151.5923685741127,975.3501919460996
1544,71.43873959273907,-29.13959069907466,10.687574177867916,5.566689788348799,252.42884045110793,NAN
1776,42.15385224386789,NAN,NAN,1.1005498963554121,NAN,227.82957459266052
2372,335.46513683460466,85.57859831938859,16.15021050743603,8.541201522724874,39.77940299158021,435.59643061000895
1732,72.84127819065205,-38.29974210425735,10.710390828239737,0.6866448004689407,174.91771092683476,630.7959953519228
1675,NAN,-28.97110868891118,NAN,1.5513786128500786,NAN,NAN
2289,310.587345983644,NAN,NAN,4.711924570778445,56.06890907111766,738.3734666501407
1916,38.43561374811221,-53.57147599376911,NAN,1.7236793059135422,-500.0,364.00261270553335
1925,351.9815166929619,23.548940340410084,13.79903890597128,6.122070341046412,NAN,1748.4342673551075
1969,223.9655732611634,-29.509146585262343,17.132545271955927,NAN,NAN,1576.1722090007595
1573,66.45626795764743,NAN,16.096993762510273,0.8028844261206701,284.2479400206525,NAN
1966,170.80851803024208,84.08125368479324,19.928451054247986,4.425755948872509,207.42362583461582,1870.3099117324534
2218,183.19837664117202,NAN,-50.0,1.4995238020562303,NAN,1403.119936828157
1837,NAN,500.0,14.995115416765248,5.752885742780163,NAN,689.8625340407614
2083,1000.0,-11.038185765535346,100.0,-10.0,27.736491124304575,840.062457372028
2286,341.30345438776385,37.10681784115708,13.38167659001564,9.689526013440215,0.5223905880694768,854.5959498312928
2044,NAN,31.35197988604712,NAN,7.300376011022006,209.3745227379916,1972.5150259531085
2346,27.124471257907373,76.35667782773058,17.313203967632084,NAN,137.43829756455517,1905.7847987630212
2072,164.43605722284846,-80.05965594954866,12.847107923647291,0.33692724972773747,90.7455422314909,642.2565659977931
2268,275.0869941307499,16.976981095747448,NAN,NAN,36.17034150995057,579.0718111511958
2114,172.95934469718443,-46.88626594096825,-50.0,3.828529819423638,185.13212332948336,1563.6762335218493
2242,1000.0,36.04415636864847,NAN,9.915414963502638,80.80860355500636,903.2670511866247
1961,315.03787152742666,NAN,15.304538736191422,8.197586884434008,105.8698146667981,1543.9923396333493
1870,137.24155438417495,-11.69951172709672,13.361186667761517,3.200647683614986,136.7407172733939,1298.226427090239
1732,52.36020410733589,-19.660199626951695,14.5452406192025,6.410104206849482,11.95854697888259,NAN
2405,28.555590471896195,58.1286336437814,19.419053217015453,1.224358189422873,-500.0,819.3947630384268
2233,24.536845837925128,-86.56210804469055,11.882757155049585,4.953393256202201,41.72933898582934,1590.5053942471754
1911,338.18533790736154,-16.916823573364596,17.47441997456825,5.430890557669332,153.62387390074898,NAN
2263,NAN,89.98395172506318,NAN,9.76517247754645,233.03155702742544,1376.1819920704315
2085,330.007720642836,21.744964650612516,-50.0,6.869446471541529,28.875072017069225,1041.3011691110082
2240,43.491618613772474,-48.34001875970437,11.392665123431927,9.426065682428485,297.92205338097705,1322.4903864386642
1935,171.44348325069308,500.0,18.61106453030161,100.0,270.87170752789837,540.3991321114414
1887,NAN,-49.380373191496226,18.90461665785299,8.344335159664498,221.8562888627455,867.5420057483411
1506,NAN,-78.1350756595373,10.282887182891214,7.947379662523366,221.82884578519335,1713.1758389433658
2256,341.119058442386,56.660168693466886,11.81431773200189,NAN,NAN,NAN
2032,NAN,-59.45976934050802,15.4224096186789,4.20606123435829,53.529801879173455,1568.1490781968087
1818,190.47716153732802,-24.773599905297345,14.950823225154569,1.273197768245799,88.91284206308295,NAN
2317,NAN,85.9002759823324,14.814589628313765,NAN,NAN,NAN
2250,60.509009543353834,46.713749538635966,NAN,3.027351165160508,91.16111370164668,1238.3034293609278
1892,292.78803774457805,35.404296332809,15.095966720610104,6.128098526416072,15.798305950797776,1719.798740352111
2342,110.59272412477355,NAN,17.457793505912015,8.953138715424496,44.81970503835009,NAN
2161,105.95836198702845,NAN,NAN,8.363820555555037,274.6688011981775,5000.0
2339,305.6964937454212,NAN,11.012781164916133,6.0002184081076715,223.48750349867132,883.0061260949379
2133,293.8008150410178,-17.926097877450474,16.90864056850744,NAN,51.865286508970534,-1000.0
2299,NAN,-72.56519747948909,NAN,1.3583796248278706,68.36843879451834,1045.5166158910774
1598,253.56248682047348,NAN,15.510064830210961,100.0,NAN,266.67222947600175
2439,116.64727734041854,-18.172169165973187,10.622411747238548,0.3259173350537189,147.16759349153074,550.7582021083883
2363,NAN,-66.27693663256203,17.617358798385663,7.652985054826229,NAN,450.7030584093752
1554,214.3416807314867,-67.63630758561031,12.625903262661762,NAN,13.705401830068242,NAN
1583,NAN,-76.7251013458176,16.278805288463232,3.722249923315253,219.58654735334463,555.4698837270757
1683,NAN,72.25482168705193,13.392324414909424,NAN,225.6762836957603,NAN
1793,334.7801353143544,-21.240870738512186,17.176834250003395,2.1679431289897644,NAN,1256.4404496736488
1663,8.381294210312383,NAN,17.666431073463453,6.0634427257466825,198.91360427167072,662.9784938742596
2344,340.8988466250631,-42.128461350262825,12.402486170725394,NAN,NAN,1807.8454082758788
2344,344.2346859751001,-57.3439473333163,13.76185753608856,3.598106539589477,NAN,699.3379867341149
2497,354.89350300096885,45.83299049227645,15.285228412914762,NAN,232.65357653356372,NAN
1950,54.28251116845186,NAN,NAN,NAN,249.04487167772737,815.6721065132664
1612,NAN,NAN,11.314200525578858,NAN,182.7385916092507,-1000.0
1771,NAN,-75.62830053003529,12.027587539737173,2.5772833749688604,171.8450564656191,297.22122691534815
1955,100.13284509525468,84.27454105884391,11.447309496039056,8.335513440851312,78.98611179867162,5000.0
1819,224.35731692428908,25.164385385505696,12.823389334121238,5.309467352068726,NAN,1710.1492242781553
2284,353.0734273617975,-82.26629503597707,15.248748201349168,NAN,141.97543403175115,1613.8650221603505
1666,70.53023357824405,-31.769143597420083,17.03888807273573,5.705580765686129,NAN,NAN
2373,37.41738969443092,NAN,13.736774683400014,NAN,200.75948106647428,362.0312593059079
1778,274.3825614803686,-21.42000363164479,19.50047994342936,9.01479188567139,245.532464363575,843.7840903563027
2300,NAN,85.23969237933025,NAN,4.1202085404414825,229.08933294667048,1115.7181310622682
2478,253.96238255178474,50.735547251963595,16.94751473219492,6.598789190651834,193.04507029835676,1892.1870631894185
1920,21.974154491565294,75.06506821279041,11.834644434552644,9.307183340306509,NAN,1977.5540479574545
1677,36.54301648732042,NAN,11.230595501952283,1.595609262947485,1500.0,1196.3874056553404
2034,93.10155796148959,27.642902938556375,11.53164663922078,NAN,NAN,1782.1035432329054
2210,179.34267193264594,NAN,NAN,0.5074372672550969,94.71490894585061,NAN
1668,NAN,-72.3502971186569,13.178821132747505,5.028559396151143,60.133794099697724,317.86720518377535
1702,31.743169628659082,NAN,17.95417165210012,7.234508982333528,291.2162422704524,1871.0188602660146
1599,NAN,12.493393410407208,NAN,NAN,119.40080078831457,-1000.0
1637,NAN,58.755022082209564,16.337691167196105,7.884529019275908,290.3896896772197,389.07787466715615
2138,287.6751541982072,13.979766577602348,19.20227571229924,6.025065946189732,252.60381156363155,406.46642829313043
1918,323.8185866819338,NAN,18.864950705937417,8.927500178538624,193.53713209214254,1693.2747233780128
1669,NAN,NAN,11.476157016542782,9.871547351295526,57.168463959742176,855.9624866393331
2390,1000.0,NAN,15.210981621449427,NAN,NAN,700.7188061903208
1916,97.5124105171947,NAN,14.5444713876403,7.461393079204548,76.33327719723724,1388.2359075943473
2475,159.19954409915226,-33.177241206748555,14.699255692734756,4.082562127614188,51.368533130615546,NAN
1598,114.68906037940246,54.8824043490381,16.320416433729882,5.123635195664691,110.04476325075773,783.0977367459225
2337,12.846798236760474,NAN,NAN,2.315291979822824,125.35235597030433,1225.6083321292633
1594,172.05194802566422,21.474051189676445,12.686368542737567,0.7371216299422882,98.20671808056196,1287.711356247538
1714,172.14540989737543,NAN,16.51065708355067,3.257616978548463,62.12145644895373,1200.0707426754875
1762,150.9631010800569,NAN,15.652120251004446,NAN,235.07356722277612,1651.5367096765042
2419,237.42548706859196,-500.0,17.720440582055463,NAN,157.31662711811038,NAN
2430,346.81522961417653,-61.1175940707317,19.916414843149926,0.13936478534358046,137.61391202539016,418.6636987547453
1930,285.0330771018377,80.61144270811744,10.866722188317642,NAN,4.684213835107764,821.0612730096062
2345,23.416627052381905,53.467040104590296,NAN,9.38708611392678,41.68798681131871,1485.7331604735778
2297,124.14961554056873,NAN,NAN,NAN,222.5790251138022,NAN
1742,249.98075262398729,31.74381018001074,16.026083748358843,2.774149781605629,13.98292206585474,NAN
1526,59.36295165344581,-4.605886633957823,18.65819550675041,5.813667650076,190.79146030594424,1649.22878226587
2463,170.91460801959352,-23.201602837508148,11.491624078789508,100.0,45.15284761673727,1011.8565985159131
1964,3.2660244881547573,NAN,13.3094348486666,1.5382192158622399,NAN,1555.4315603219943
1710,NAN,-50.18296937012696,13.226422485754536,NAN,75.18133685802306,1147.5472397094964
2290,61.71420538407733,-66.72871460536416,10.415206525508507,2.403254554217184,89.59038897504087,489.00645340093166
1797,53.44106748492052,NAN,18.712802611867556,8.849983174682205,203.28644552345952,1131.7553432308937
1656,109.85799240472583,NAN,16.99427188333464,5.73794857305396,38.992000159676884,NAN
1699,-1000.0,NAN,12.916609125152387,9.952125613069493,171.78338130010928,1791.1966695425695
2400,146.72286107680347,-73.05403617692029,12.97299551558421,1.0143488165352814,111.39493310865646,NAN
2283,302.10106176181466,NAN,10.074842256407564,9.337572918574752,33.29410144756181,1683.6427096795146
2279,217.5966298477513,35.989366221063335,17.93471502226533,NAN,NAN,753.3976525358283
1806,312.9510645858837,-73.17093302594604,14.374008556807592,6.194208848332994,108.44812529347809,1570.7177864827213
1729,115.86193339303122,87.1103820001257,11.6689246057748,2.525897167725103,125.51145514921535,NAN
2289,265.1627079186316,NAN,13.372110012728022,2.452424279008976,25.23644378809726,NAN
2069,NAN,NAN,NAN,NAN,-500.0,640.234755261295
1516,197.40303681233507,-62.49292584767207,18.16549707276353,2.682795495118555,NAN,210.93681341700886
2160,NAN,80.55837157371826,NAN,2.887203311435061,284.4809546937373,1384.4622555047422
1615,186.9632289180604,NAN,19.841011337559692,2.8697540439885687,238.99120970305742,937.9161688411609
2046,154.4368034749098,5.266329488033179,18.17424466473566,NAN,296.59288608905615,323.91087420400083
2068,NAN,NAN,11.28930769350094,NAN,64.50517017793777,1411.4063346717405
1527,46.74481888104936,4.2775239784735675,17.792677656849023,1.8986855825380835,-500.0,1542.3364332885376
2184,251.79844177560537,-0.9264446367556474,16.248062782603192,0.1989177987809801,NAN,956.8852714361584
2282,42.37507780553317,-20.160341381896146,NAN,3.5136242066507313,18.27315563898474,1289.5882719646597
1783,310.24628407815413,2.419497745933654,10.199433338297117,7.9852882906676745,51.38734374778392,555.0010399840354
1587,192.27530675245137,-13.58471682348825,12.701626988079845,4.999499505754679,NAN,NAN
1882,NAN,-58.288398235433874,10.183398190471628,NAN,255.1483637974421,210.30745127133108
1708,56.447748903035155,-44.82915392734261,11.465685433286815,6.689469898453721,142.68371400732218,1490.2383097664822
2415,NAN,-52.15866419011264,-50.0,NAN,168.19836298780686,338.98181120251536
1677,19.70751089583153,-43.52277790697427,13.609928586293417,NAN,1.4595491304006503,5000.0
1912,321.97076871990924,-11.384952293801774,NAN,2.8669203083428667,229.20475105045705,1643.1296455619854
1922,303.01038491171823,-65.52154842058943,14.833222313504645,2.5774506444126923,NAN,NAN
1927,344.1211564332871,NAN,NAN,5.329078758061757,NAN,984.9230280658478
1595,285.24890377781793,89.75926570685809,17.598448557638985,1.172290346183915,123.77504544460088,1026.0577691839344
2226,210.8398548863819,-58.1131014837315,17.08143580222866,NAN,287.6235714896585,544.8415193863245
2474,-1000.0,-52.21382708515332,12.387703209000437,-10.0,236.62186914658645,NAN
2494,238.77257255147796,11.555530542593232,10.210849388640636,8.529177280769954,42.936013189571774,409.72890572364554
2030,333.14216052709776,-29.01177586487166,19.43837605877887,NAN,181.62829580779675,271.5348982281872
1680,156.10597999999777,NAN,18.748381320745075,0.7657028538070534,210.3404311757184,1489.59704137819
2396,NAN,NAN,18.876463560303836,5.394565089113693,188.22010916381308,1244.4044869770903
2082,359.73109841439646,37.42456184192855,11.853276225450657,5.890202597405335,236.83129023074673,540.5875776825067
2196,145.03487517723707,-66.30478986213308,NAN,NAN,NAN,1516.2314373728261
2240,234.73879975760548,NAN,13.337459135913814,3.7904663943023214,NAN,394.06452478610794
1879,160.69722728123293,-58.32425898562514,11.455661611135922,4.213589779551502,NAN,900.123960394568
1844,46.90872837546581,-56.94523164858052,NAN,5.563147797906134,NAN,1634.503888871109
2259,335.868860485369,89.7859272535103,NAN,3.21265907669646,68.59027030053532,NAN
1704,NAN,72.71449471526608,11.330821481549314,7.430132833057598,292.82542206942867,1946.9132240458616
1773,NAN,-64.24116266239116,NAN,0.22994380641497159,105.1581286195557,1977.1313002624718
2402,335.65563601574246,NAN,18.078189252951084,6.91062170481468,232.4620567121633,524.7220400645377
1976,NAN,-43.64017568352683,16.35274694385039,5.288546091307608,110.12363817221473,NAN
1599,121.04657664284287,33.85031155200733,18.797100085052687,6.341407886326605,33.25366665140943,738.7497553155118
2419,NAN,23.355095732216014,16.803861455125222,6.221406557253192,145.8483971803177,398.73347903545186
2437,54.22742122394218,-54.22335710316673,16.15460832290174,7.348707043906208,93.74119633007165,1499.4745611249812
2007,114.09482346667086,80.91151772043264,15.143600038860608,4.0914170661386455,46.18028860683191,1586.4620734293023
1710,NAN,2.74353903253963,19.43059521691736,0.14940515106195218,145.109616544284,596.9849680802035
2120,NAN,50.203594157821385,100.0,1.5495966559578935,NAN,1584.7230137317722
2415,280.3560226942767,-89.72577843539486,15.70317296750012,NAN,NAN,401.132855149168
1603,99.60492486105667,29.053714332813144,100.0,1.646180137251975,107.65188130001478,1523.631276636264
1815,NAN,NAN,16.630878992244504,4.022790672928354,NAN,NAN
1652,262.5146506632078,-41.06677731835519,17.74702133953825,NAN,269.7786803114171,730.5122865782319
1927,NAN,NAN,NAN,NAN,199.7143374581703,1130.4706575174578
2353,264.4238389262798,82.83188618243932,100.0,1.2880696245566545,284.43681722946667,1172.4496234833468
2035,163.05561484751811,83.89059681319392,NAN,8.01550226431904,264.21258601639965,1416.2430144112714
2039,6.4652430888890455,NAN,10.531205125252574,1.6158461971008224,247.51668568302122,252.31360923086675
1706,NAN,-49.06028731429785,NAN,9.609092550856653,1500.0,677.4684652908109
2457,27.516606275790217,80.36398718524279,NAN,0.5103512300542884,183.420686494393,1745.7743303322263
2237,1000.0,40.031874099444025,12.829768982698901,2.298258697246763,53.13126669604203,1728.6343554698587
1917,NAN,NAN,16.26829800271937,7.7733885048707725,3.036773298110884,NAN
2294,133.0496977822215,46.761769355600364,15.939228764716841,5.262020797680476,161.52896367408889,1001.9628415596753
2283,128.53043283563488,500.0,19.190487383145133,6.94859780484686,103.02911408713177,766.3028901838937
1707,189.18717138348916,84.73063383528611,12.285268743754465,7.291669067044911,56.725221064959456,569.420690180504
2014,334.01013377414984,2.3971132831143507,18.457771554727874,2.390336521240195,233.11734000598167,1580.587666119159
2101,210.59060679428308,-11.682815965063028,10.696314312101883,-10.0,284.5589771194327,NAN
2077,NAN,NAN,16.15110527088917,3.140041735419366,NAN,NAN
2497,NAN,86.05432755226948,14.408478628129865,NAN,131.50882680517887,NAN
2108,NAN,-18.397585036880386,18.670672979226794,-10.0,13.864568193192895,NAN
1929,186.80182897270947,39.320941336734165,10.045341358868141,7.952662288288847,NAN,984.5202405810597
1920,53.444912537083496,39.63750442983519,10.041450033155483,8.184569942124934,191.11786792534747,616.4443280634157
2177,239.97656698257805,53.969597485478374,NAN,7.567668262754867,201.93249180164787,NAN
1912,230.61627401998462,NAN,11.406894591619784,4.513960995663797,-500.0,798.7378471969812
1902,NAN,-86.53479106312768,15.834227427480252,3.9410168887226553,NAN,NAN
2055,77.58665189417293,-61.195035421374214,18.735791120547923,4.874733843202317,91.23450549366203,553.5775726826623
1628,248.14382067420138,44.68398339988951,11.700525327271254,8.826451778063685,18.381635998117552,NAN
1568,1000.0,-2.768940073825206,12.733875794736111,0.4048870023019099,155.9420091711609,1212.3426248448068
1979,264.78286257071426,36.91623825794008,12.329977924722467,8.450450435183853,296.6295888778737,1515.175515523128
1524,21.37618962340365,-24.625698508532807,18.4723910608204,2.1371536159942632,NAN,NAN
2236,159.89160180069464,59.460601680152394,11.478359997010052,NAN,55.98632569524678,1970.280131742504
2215,0.8695749646719309,NAN,16.297793381775982,9.178131012085215,6.385422536749685,352.0385130018486
2220,246.35935341352692,-54.81569009700317,12.122329646380946,9.089596341823693,NAN,NAN
1821,NAN,-86.79344133497258,15.737568805938107,NAN,222.03945066555002,NAN
1965,44.4952442295896,-46.3641512551346,14.39085678691294,7.099368595405663,293.58214834482914,395.6140147287787
1724,303.94192517150947,-34.320955268194425,18.81572185512312,NAN,NAN,799.3170785870338
1583,185.84264778877284,70.73461571180258,14.573556397659146,5.966781156706896,154.51344816026463,1160.1692048437253
2005,262.97988586029163,60.03024647922018,11.347606040064283,100.0,58.558672645101886,261.2680447138225
1820,NAN,-33.94904001570581,16.650144157043716,3.2991669527294047,NAN,909.151622884032
2074,13.276107641339285,72.12541342918095,14.563907358622338,3.4204626510840717,104.66107836406854,784.6381131629911
1561,NAN,8.07790338879748,10.329453421122901,6.336666622318075,149.84415497524236,1723.4155662248552
2471,58.36050875197075,-500.0,NAN,2.883213177623214,220.38431099513085,1823.968316447057
2003,NAN,-500.0,15.131506183802488,4.682360851954641,207.851671539327,700.4868321967488
2468,316.42871984341866,19.36874922243814,NAN,7.4502132254696525,226.8564687367579,1832.8985366910883
2437,222.85606579707533,-27.92499690245033,15.481095946124185,NAN,172.09528105241108,845.582524142263
1925,249.05319463440517,86.79438911879288,18.345321126905482,8.488445267033459,162.7957651389521,1026.0363279187784
1805,315.1122547853374,-62.708196057039586,NAN,NAN,NAN,285.9704248714851
1964,175.5801410185808,-1.5740402364149162,15.168047435715689,9.686402388156672,244.87225007922063,NAN
1749,258.93567048599357,20.43942481284968,NAN,0.6950335927671062,117.8151427854911,1303.851297034749
2105,NAN,NAN,11.47151034196199,4.368664254635713,68.77457211544277,627.6379246556277
2085,1000.0,NAN,16.02040601361399,5.242350207379813,150.82082743834158,257.0154805883118
2078,287.85787538147844,NAN,12.198076233951571,8.088985418655648,249.3523913891865,1291.808873606121
2163,NAN,72.01829750898162,11.723362889571735,7.165895681004828,254.37776946274985,1252.7337437304595
1927,NAN,-49.950872487386995,NAN,5.404271227764506,129.88566424141112,NAN
1841,33.34701339038488,74.84475444935006,18.230720589531096,8.042799593735614,30.231148710778665,1309.0071590600044
2053,NAN,-82.65451128395375,10.065509421142906,9.30573035664408,289.7045530179679,399.35753489839385
1507,NAN,NAN,12.359611781823062,9.059726642690103,38.32885342233433,NAN
1541,216.63462246253164,84.52811168063008,NAN,5.916369213151295,111.23421142437753,398.66610186395224
2392,67.36931741251198,-32.4952876200076,NAN,1.741164226297258,148.2489298391968,NAN
2018,99.14580660281649,84.51148672935872,NAN,7.6594231851917565,158.49305868361728,1371.4229166059015
2476,NAN,17.480982972002366,14.393839817687985,6.244187932943232,NAN,5000.0
2059,280.48476040605493,-500.0,NAN,-10.0,1.4359709679857224,1414.237043879829
2432,50.3154263321671,NAN,10.86067691134843,NAN,NAN,393.1837266272755
1996,115.20907486188845,79.16204470280445,12.262232233972963,0.5198515614595799,27.26875725415516,1084.9735815471486
2292,314.49753550267144,23.468564596856353,NAN,NAN,225.51220332984937,1102.5355679952977
1766,NAN,3.1639583325394796,14.705745931123841,NAN,290.49141797405144,NAN
2020,282.57046322801096,-47.33833620099074,14.538112441293496,9.132710519995019,NAN,351.1288792054511
1752,NAN,72.05099574530581,11.632796593285033,NAN,225.80767374970233,679.2992267784671
2480,22.6519045185867,500.0,12.521288522117052,2.5135360744009425,259.86702618003704,313.1778402940128
2051,48.671518689615205,9.711999234379505,NAN,4.596015612810223,NAN,343.5670611992232
1707,NAN,-59.364948521729175,12.094502902628117,3.9542628647401528,148.84436251805187,382.82544015280484
2020,NAN,NAN,11.938526399934947,0.12816841023285516,NAN,484.7880981390875
2295,46.74674221355023,-29.954504336856232,17.97293767612662,6.960751879457826,81.33205047188416,1054.0192481893769
2469,NAN,-88.22217589127916,10.343500716376402,3.6796427518043213,219.8648283517211,1868.5846057464782
1543,131.8065287302926,48.25460712830542,100.0,9.033279536281805,296.04775528001824,NAN
1828,206.99936364466856,40.37663380054377,NAN,3.518263621851399,146.00436503662561,NAN
2441,1000.0,51.58090606505891,NAN,NAN,130.97532545307232,656.11600357517
1863,102.24973479629935,40.18881913302454,NAN,0.5332359086595511,NAN,1385.2643938868234
2470,52.37527715080174,-29.37004120804724,16.421869131682236,7.854131677696774,151.59276810553712,501.3202147296155
1610,47.572092523933534,-40.617073639006755,12.25173636685778,7.54574762080838,25.34886271501592,647.9715086003062
2406,125.22420662277207,-80.30331189546081,18.531294555510033,1.6782717400549367,40.0614637054508,1186.9708661346112
2032,280.663171246486,53.133010204235575,-50.0,NAN,99.73352371972611,1127.3866196462
1960,46.56199974737903,-86.95302369077221,13.987582817782577,3.2683284988472865,101.66579254705098,NAN
1895,139.84025319697005,29.052412093323724,14.540410093304317,5.397299081354549,72.17634681012484,1460.5639230277282
2159,44.8266443319993,500.0,12.565653569777599,2.086574066283093,56.12968790160485,1613.73227245594
2216,266.8153221141948,73.69782239461662,11.300042767155086,NAN,240.83415099370959,-1000.0
1581,269.3539002589783,-35.46551753136523,18.423958912794483,7.28062728116125,81.45511274282237,857.2775414263836
1576,NAN,-29.135927477099763,16.69975910165603,1.3068127219675134,212.98595805397392,1276.8530626909856
2032,300.7275509842387,23.6904395913986,19.915118827313126,8.249246062916411,273.5422453896682,248.92682113877936
2170,171.49195393567368,58.905239679372954,18.476946338777672,-10.0,NAN,1550.6611260604798
2305,40.33098392336453,-24.692358374845185,19.50454035778762,7.515428659130617,11.238301944651862,1991.0803219049667
2337,11.348383899383446,16.43073338183204,15.897922376304614,NAN,164.41917745396682,1449.7893644570534
1582,NAN,56.88163117352747,NAN,1.910062639904935,23.932943152126406,1562.5064187636879
2439,NAN,-66.29272569068324,17.058651061092707,6.717096779782078,234.00790101935522,1836.1413865031604
1911,329.4486818754607,NAN,16.89754843956132,NAN,265.7819727764017,1271.429064847117
1672,297.02666103083436,-33.55863744710808,18.34457158019825,2.723645857520163,230.7699968976679,1066.6620652322918
2221,78.67404957357878,-80.72302363438466,16.00905550212039,2.156726027376541,85.7223242474394,439.58780718707806
1593,313.4183794589261,-44.95281966589059,18.839862310501182,5.2415341077540925,104.77419670123918,1731.547815883809
2044,281.78392629697964,NAN,10.788041656866822,NAN,97.05861405036347,742.691765238463
1627,17.140616452270766,-500.0,16.34282192509204,7.076015063708994,9.200744028557683,NAN
1607,48.412839271812935,85.73598325537219,NAN,NAN,NAN,NAN
2477,228.017047038515,-69.27130266418119,-50.0,-10.0,188.74244033384434,970.7507660492857
1747,343.81830744550285,45.61912786257483,12.071041495799493,100.0,15.442770473833544,585.7495179060106
1517,NAN,-24.581877428476247,16.762845480086284,0.9003003902755422,NAN,942.7931545905151
2111,212.0023600325038,NAN,13.335454490274216,5.690216009773592,-500.0,-1000.0
1654,218.93441656118458,-72.71749087477372,14.738959753824842,6.923451955930536,NAN,987.4074994114851
1551,NAN,-14.707153569682859,NAN,3.1533854271647717,172.3791020071594,968.5345013051829
1897,177.08883054137306,63.42107650250978,NAN,0.82218444608275,NAN,1621.230892985924
1537,151.61321185227723,49.37602393160216,12.620798191995316,1.0720752966189124,128.45418401750916,1307.2481232297182
